"siteID","date","Year","Month","Tmin","Tmax","Tavg","P"
"Cacao Sendero Circular","1995-06-01",1995,6,19,26,22.5,356.5
"Gongora","1995-06-01",1995,6,20,27,23.5,344.799987792969
"Maritza","1995-06-01",1995,6,19,26,22.5,356.5
"Naranjo Carbonal","1995-06-01",1995,6,23,31,27,324.399993896484
"Pitilla","1995-06-01",1995,6,19,26,22.5,352.299987792969
"Rancho Harold","1995-06-01",1995,6,20,27,23.5,344.799987792969
"Rincon 1000","1995-06-01",1995,6,19,27,23,353.100006103516
"Rincon 1200","1995-06-01",1995,6,15,23,19,362.700012207031
"Bosque Humedo","1995-07-01",1995,7,22,30,26,193.800003051758
"Cacao Arenales","1995-07-01",1995,7,19,26,22.5,300
"Cacao Sendero Circular","1995-07-01",1995,7,19,26,22.5,300
"Gongora","1995-07-01",1995,7,20,28,24,230.100006103516
"Maritza","1995-07-01",1995,7,19,26,22.5,300
"Naranjo Carbonal","1995-07-01",1995,7,23,31,27,148.699996948242
"Pitilla","1995-07-01",1995,7,19,26,22.5,396
"Rancho Harold","1995-07-01",1995,7,20,28,24,230.100006103516
"Rincon 1000","1995-07-01",1995,7,19,27,23,250.699996948242
"Rincon 1200","1995-07-01",1995,7,16,23,19.5,266.100006103516
"Bosque Humedo","1995-08-01",1995,8,22,30,26,269.5
"Cacao Arenales","1995-08-01",1995,8,19,26,22.5,367.799987792969
"Cacao Sendero Circular","1995-08-01",1995,8,19,26,22.5,367.799987792969
"Gongora","1995-08-01",1995,8,20,28,24,333.5
"Maritza","1995-08-01",1995,8,19,26,22.5,367.799987792969
"Naranjo Carbonal","1995-08-01",1995,8,23,31,27,275.100006103516
"Pitilla","1995-08-01",1995,8,19,26,22.5,438.299987792969
"Rancho Harold","1995-08-01",1995,8,20,28,24,333.5
"Rincon 1000","1995-08-01",1995,8,19,27,23,378.200012207031
"Rincon 1200","1995-08-01",1995,8,15,23,19,398.600006103516
"Bosque Humedo","1995-09-01",1995,9,22,30,26,300.700012207031
"Cacao Arenales","1995-09-01",1995,9,19,27,23,328.399993896484
"Cacao Sendero Circular","1995-09-01",1995,9,19,27,23,328.399993896484
"Gongora","1995-09-01",1995,9,20,28,24,308.700012207031
"Maritza","1995-09-01",1995,9,19,27,23,328.399993896484
"Naranjo Carbonal","1995-09-01",1995,9,23,31,27,303.200012207031
"Pitilla","1995-09-01",1995,9,19,26,22.5,320.399993896484
"Rancho Harold","1995-09-01",1995,9,20,28,24,308.700012207031
"Rincon 1000","1995-09-01",1995,9,18,27,22.5,314.700012207031
"Rincon 1200","1995-09-01",1995,9,15,23,19,340.200012207031
"Bosque Humedo","1995-10-01",1995,10,22,29,25.5,502.200012207031
"Cacao Arenales","1995-10-01",1995,10,18,26,22,544.400024414062
"Cacao Sendero Circular","1995-10-01",1995,10,18,26,22,544.400024414062
"Gongora","1995-10-01",1995,10,19,27,23,520.700012207031
"Maritza","1995-10-01",1995,10,18,26,22,544.400024414062
"Naranjo Carbonal","1995-10-01",1995,10,22,30,26,549.900024414062
"Pitilla","1995-10-01",1995,10,18,26,22,547.200012207031
"Rancho Harold","1995-10-01",1995,10,19,27,23,520.700012207031
"Rincon 1000","1995-10-01",1995,10,18,26,22,579
"Rincon 1200","1995-10-01",1995,10,15,23,19,583.200012207031
"Bosque Humedo","1995-11-01",1995,11,21,29,25,73.9000015258789
"Cacao Arenales","1995-11-01",1995,11,18,26,22,137.899993896484
"Cacao Sendero Circular","1995-11-01",1995,11,18,26,22,137.899993896484
"Gongora","1995-11-01",1995,11,19,27,23,115.199996948242
"Maritza","1995-11-01",1995,11,18,26,22,137.899993896484
"Naranjo Carbonal","1995-11-01",1995,11,22,30,26,50
"Pitilla","1995-11-01",1995,11,18,25,21.5,221.100006103516
"Rancho Harold","1995-11-01",1995,11,19,27,23,115.199996948242
"Rincon 1000","1995-11-01",1995,11,18,26,22,113.599998474121
"Rincon 1200","1995-11-01",1995,11,14,22,18,125.5
"Bosque Humedo","1995-12-01",1995,12,21,30,25.5,17.6000003814697
"Cacao Arenales","1995-12-01",1995,12,17,26,21.5,108.300003051758
"Cacao Sendero Circular","1995-12-01",1995,12,17,26,21.5,108.300003051758
"Gongora","1995-12-01",1995,12,18,27,22.5,66.5
"Maritza","1995-12-01",1995,12,17,26,21.5,108.300003051758
"Naranjo Carbonal","1995-12-01",1995,12,22,31,26.5,9.69999980926514
"Pitilla","1995-12-01",1995,12,17,25,21,248.5
"Rancho Harold","1995-12-01",1995,12,18,27,22.5,66.5
"Rincon 1000","1995-12-01",1995,12,17,26,21.5,47.2000007629395
"Rincon 1200","1995-12-01",1995,12,14,22,18,93.6999969482422
"Bosque Humedo","1996-01-01",1996,1,20,30,25,15.3000001907349
"Cacao Arenales","1996-01-01",1996,1,17,25,21,212.699996948242
"Cacao Sendero Circular","1996-01-01",1996,1,17,25,21,212.699996948242
"Gongora","1996-01-01",1996,1,18,27,22.5,89.5999984741211
"Maritza","1996-01-01",1996,1,17,25,21,212.699996948242
"Naranjo Carbonal","1996-01-01",1996,1,21,31,26,7.69999980926514
"Pitilla","1996-01-01",1996,1,17,25,21,920.299987792969
"Rancho Harold","1996-01-01",1996,1,18,27,22.5,89.5999984741211
"Rincon 1000","1996-01-01",1996,1,17,26,21.5,65.3000030517578
"Rincon 1200","1996-01-01",1996,1,13,22,17.5,275.5
"Bosque Humedo","1996-02-01",1996,2,21,31,26,1.10000002384186
"Cacao Arenales","1996-02-01",1996,2,17,26,21.5,10.3999996185303
"Cacao Sendero Circular","1996-02-01",1996,2,17,26,21.5,10.3999996185303
"Gongora","1996-02-01",1996,2,18,28,23,5.5
"Maritza","1996-02-01",1996,2,17,26,21.5,10.3999996185303
"Naranjo Carbonal","1996-02-01",1996,2,22,32,27,1.20000004768372
"Pitilla","1996-02-01",1996,2,17,26,21.5,77.9000015258789
"Rancho Harold","1996-02-01",1996,2,18,28,23,5.5
"Rincon 1000","1996-02-01",1996,2,17,27,22,6.19999980926514
"Rincon 1200","1996-02-01",1996,2,13,23,18,16.6000003814697
"Bosque Humedo","1996-03-01",1996,3,21,32,26.5,5.5
"Cacao Arenales","1996-03-01",1996,3,18,27,22.5,9.39999961853027
"Cacao Sendero Circular","1996-03-01",1996,3,18,27,22.5,9.39999961853027
"Gongora","1996-03-01",1996,3,19,28,23.5,6.19999980926514
"Maritza","1996-03-01",1996,3,18,27,22.5,9.39999961853027
"Naranjo Carbonal","1996-03-01",1996,3,22,32,27,1.5
"Pitilla","1996-03-01",1996,3,18,26,22,45.5999984741211
"Rancho Harold","1996-03-01",1996,3,19,28,23.5,6.19999980926514
"Rincon 1000","1996-03-01",1996,3,18,28,23,7.19999980926514
"Rincon 1200","1996-03-01",1996,3,14,24,19,16.1000003814697
"Bosque Humedo","1996-04-01",1996,4,22,32,27,14.5
"Cacao Arenales","1996-04-01",1996,4,18,28,23,19.5
"Cacao Sendero Circular","1996-04-01",1996,4,18,28,23,19.5
"Gongora","1996-04-01",1996,4,20,29,24.5,20.2999992370605
"Maritza","1996-04-01",1996,4,18,28,23,19.5
"Naranjo Carbonal","1996-04-01",1996,4,23,33,28,15.8000001907349
"Pitilla","1996-04-01",1996,4,18,27,22.5,20.1000003814697
"Rancho Harold","1996-04-01",1996,4,20,29,24.5,20.2999992370605
"Rincon 1000","1996-04-01",1996,4,18,28,23,19.6000003814697
"Rincon 1200","1996-04-01",1996,4,15,25,20,18.2999992370605
"Bosque Humedo","1996-05-01",1996,5,22,31,26.5,368.899993896484
"Cacao Arenales","1996-05-01",1996,5,19,27,23,392.600006103516
"Cacao Sendero Circular","1996-05-01",1996,5,19,27,23,392.600006103516
"Gongora","1996-05-01",1996,5,20,28,24,402.100006103516
"Maritza","1996-05-01",1996,5,19,27,23,392.600006103516
"Naranjo Carbonal","1996-05-01",1996,5,23,31,27,366.200012207031
"Pitilla","1996-05-01",1996,5,19,26,22.5,373.5
"Rancho Harold","1996-05-01",1996,5,20,28,24,402.100006103516
"Rincon 1000","1996-05-01",1996,5,18,27,22.5,409.799987792969
"Rincon 1200","1996-05-01",1996,5,15,24,19.5,411
"Bosque Humedo","1996-06-01",1996,6,22,29,25.5,275.399993896484
"Cacao Arenales","1996-06-01",1996,6,19,26,22.5,302.200012207031
"Cacao Sendero Circular","1996-06-01",1996,6,19,26,22.5,302.200012207031
"Gongora","1996-06-01",1996,6,20,27,23.5,291.700012207031
"Maritza","1996-06-01",1996,6,19,26,22.5,302.200012207031
"Naranjo Carbonal","1996-06-01",1996,6,23,30,26.5,271.399993896484
"Pitilla","1996-06-01",1996,6,18,26,22,299.5
"Rancho Harold","1996-06-01",1996,6,20,27,23.5,291.700012207031
"Rincon 1000","1996-06-01",1996,6,18,26,22,298.299987792969
"Rincon 1200","1996-06-01",1996,6,15,23,19,306.899993896484
"Bosque Humedo","1996-07-01",1996,7,22,30,26,264.200012207031
"Cacao Arenales","1996-07-01",1996,7,19,26,22.5,406.299987792969
"Cacao Sendero Circular","1996-07-01",1996,7,19,26,22.5,406.299987792969
"Gongora","1996-07-01",1996,7,20,27,23.5,312.399993896484
"Maritza","1996-07-01",1996,7,19,26,22.5,406.299987792969
"Naranjo Carbonal","1996-07-01",1996,7,23,30,26.5,203.800003051758
"Pitilla","1996-07-01",1996,7,19,26,22.5,534.799987792969
"Rancho Harold","1996-07-01",1996,7,20,27,23.5,312.399993896484
"Rincon 1000","1996-07-01",1996,7,19,27,23,342.399993896484
"Rincon 1200","1996-07-01",1996,7,15,23,19,362.5
"Bosque Humedo","1996-08-01",1996,8,21,30,25.5,191
"Cacao Arenales","1996-08-01",1996,8,18,26,22,264.100006103516
"Cacao Sendero Circular","1996-08-01",1996,8,18,26,22,264.100006103516
"Gongora","1996-08-01",1996,8,19,27,23,235.800003051758
"Maritza","1996-08-01",1996,8,18,26,22,264.100006103516
"Naranjo Carbonal","1996-08-01",1996,8,22,30,26,189.399993896484
"Pitilla","1996-08-01",1996,8,18,26,22,317.200012207031
"Rancho Harold","1996-08-01",1996,8,19,27,23,235.800003051758
"Rincon 1000","1996-08-01",1996,8,18,26,22,250.899993896484
"Rincon 1200","1996-08-01",1996,8,15,23,19,268.399993896484
"Bosque Humedo","1996-09-01",1996,9,22,30,26,318.299987792969
"Cacao Arenales","1996-09-01",1996,9,18,26,22,348.700012207031
"Cacao Sendero Circular","1996-09-01",1996,9,18,26,22,348.700012207031
"Gongora","1996-09-01",1996,9,19,27,23,327.799987792969
"Maritza","1996-09-01",1996,9,18,26,22,348.700012207031
"Naranjo Carbonal","1996-09-01",1996,9,22,30,26,320.899993896484
"Pitilla","1996-09-01",1996,9,18,26,22,340.600006103516
"Rancho Harold","1996-09-01",1996,9,19,27,23,327.799987792969
"Rincon 1000","1996-09-01",1996,9,18,27,22.5,334.600006103516
"Rincon 1200","1996-09-01",1996,9,15,23,19,362
"Bosque Humedo","1996-10-01",1996,10,22,29,25.5,379.5
"Cacao Arenales","1996-10-01",1996,10,18,26,22,413.100006103516
"Cacao Sendero Circular","1996-10-01",1996,10,18,26,22,413.100006103516
"Gongora","1996-10-01",1996,10,19,27,23,394.600006103516
"Maritza","1996-10-01",1996,10,18,26,22,413.100006103516
"Naranjo Carbonal","1996-10-01",1996,10,22,30,26,414.200012207031
"Pitilla","1996-10-01",1996,10,18,26,22,415.799987792969
"Rancho Harold","1996-10-01",1996,10,19,27,23,394.600006103516
"Rincon 1000","1996-10-01",1996,10,18,26,22,438.299987792969
"Rincon 1200","1996-10-01",1996,10,15,23,19,441.899993896484
"Bosque Humedo","1996-11-01",1996,11,21,29,25,155.600006103516
"Cacao Arenales","1996-11-01",1996,11,17,25,21,286.600006103516
"Cacao Sendero Circular","1996-11-01",1996,11,17,25,21,286.600006103516
"Gongora","1996-11-01",1996,11,18,26,22,240.300003051758
"Maritza","1996-11-01",1996,11,17,25,21,286.600006103516
"Naranjo Carbonal","1996-11-01",1996,11,21,29,25,106.300003051758
"Pitilla","1996-11-01",1996,11,17,24,20.5,457
"Rancho Harold","1996-11-01",1996,11,18,26,22,240.300003051758
"Rincon 1000","1996-11-01",1996,11,17,25,21,238.699996948242
"Rincon 1200","1996-11-01",1996,11,14,21,17.5,262.5
"Bosque Humedo","1996-12-01",1996,12,21,30,25.5,7.30000019073486
"Cacao Arenales","1996-12-01",1996,12,17,25,21,47.2000007629395
"Cacao Sendero Circular","1996-12-01",1996,12,17,25,21,47.2000007629395
"Gongora","1996-12-01",1996,12,18,27,22.5,28.8999996185303
"Maritza","1996-12-01",1996,12,17,25,21,47.2000007629395
"Naranjo Carbonal","1996-12-01",1996,12,22,31,26.5,3.90000009536743
"Pitilla","1996-12-01",1996,12,17,25,21,110.300003051758
"Rancho Harold","1996-12-01",1996,12,18,27,22.5,28.8999996185303
"Rincon 1000","1996-12-01",1996,12,17,26,21.5,21.2999992370605
"Rincon 1200","1996-12-01",1996,12,13,22,17.5,42.5
"Bosque Humedo","1997-01-01",1997,1,21,30,25.5,8
"Cacao Arenales","1997-01-01",1997,1,17,25,21,110.5
"Cacao Sendero Circular","1997-01-01",1997,1,17,25,21,110.5
"Gongora","1997-01-01",1997,1,18,27,22.5,46.2999992370605
"Maritza","1997-01-01",1997,1,17,25,21,110.5
"Naranjo Carbonal","1997-01-01",1997,1,21,31,26,4
"Pitilla","1997-01-01",1997,1,17,25,21,478.899993896484
"Rancho Harold","1997-01-01",1997,1,18,27,22.5,46.2999992370605
"Rincon 1000","1997-01-01",1997,1,17,26,21.5,32.9000015258789
"Rincon 1200","1997-01-01",1997,1,13,22,17.5,139.399993896484
"Bosque Humedo","1997-02-01",1997,2,21,31,26,1.29999995231628
"Cacao Arenales","1997-02-01",1997,2,17,26,21.5,11.6999998092651
"Cacao Sendero Circular","1997-02-01",1997,2,17,26,21.5,11.6999998092651
"Gongora","1997-02-01",1997,2,19,28,23.5,6.09999990463257
"Maritza","1997-02-01",1997,2,17,26,21.5,11.6999998092651
"Naranjo Carbonal","1997-02-01",1997,2,22,32,27,1.29999995231628
"Pitilla","1997-02-01",1997,2,17,26,21.5,89.0999984741211
"Rancho Harold","1997-02-01",1997,2,19,28,23.5,6.09999990463257
"Rincon 1000","1997-02-01",1997,2,17,27,22,6.5
"Rincon 1200","1997-02-01",1997,2,13,23,18,17.6000003814697
"Bosque Humedo","1997-03-01",1997,3,22,32,27,4.30000019073486
"Cacao Arenales","1997-03-01",1997,3,18,28,23,7.19999980926514
"Cacao Sendero Circular","1997-03-01",1997,3,18,28,23,7.19999980926514
"Gongora","1997-03-01",1997,3,19,29,24,4.80000019073486
"Maritza","1997-03-01",1997,3,18,28,23,7.19999980926514
"Naranjo Carbonal","1997-03-01",1997,3,23,33,28,1.29999995231628
"Pitilla","1997-03-01",1997,3,18,27,22.5,34.7999992370605
"Rancho Harold","1997-03-01",1997,3,19,29,24,4.80000019073486
"Rincon 1000","1997-03-01",1997,3,18,28,23,5.80000019073486
"Rincon 1200","1997-03-01",1997,3,14,24,19,12.6999998092651
"Bosque Humedo","1997-04-01",1997,4,22,33,27.5,55.7999992370605
"Cacao Arenales","1997-04-01",1997,4,19,28,23.5,73.8000030517578
"Cacao Sendero Circular","1997-04-01",1997,4,19,28,23.5,73.8000030517578
"Gongora","1997-04-01",1997,4,20,30,25,78.0999984741211
"Maritza","1997-04-01",1997,4,19,28,23.5,73.8000030517578
"Naranjo Carbonal","1997-04-01",1997,4,23,33,28,62.2999992370605
"Pitilla","1997-04-01",1997,4,19,28,23.5,75.5
"Rancho Harold","1997-04-01",1997,4,20,30,25,78.0999984741211
"Rincon 1000","1997-04-01",1997,4,19,29,24,80.5
"Rincon 1200","1997-04-01",1997,4,15,25,20,74.0999984741211
"Bosque Humedo","1997-05-01",1997,5,23,32,27.5,148.100006103516
"Cacao Arenales","1997-05-01",1997,5,20,28,24,158.5
"Cacao Sendero Circular","1997-05-01",1997,5,20,28,24,158.5
"Gongora","1997-05-01",1997,5,21,29,25,161.199996948242
"Maritza","1997-05-01",1997,5,20,28,24,158.5
"Naranjo Carbonal","1997-05-01",1997,5,24,32,28,144.899993896484
"Pitilla","1997-05-01",1997,5,20,27,23.5,151.399993896484
"Rancho Harold","1997-05-01",1997,5,21,29,25,161.199996948242
"Rincon 1000","1997-05-01",1997,5,20,28,24,159.600006103516
"Rincon 1200","1997-05-01",1997,5,16,25,20.5,161.100006103516
"Bosque Humedo","1997-06-01",1997,6,22,30,26,269.299987792969
"Cacao Arenales","1997-06-01",1997,6,19,26,22.5,295.700012207031
"Cacao Sendero Circular","1997-06-01",1997,6,19,26,22.5,295.700012207031
"Gongora","1997-06-01",1997,6,20,28,24,285.399993896484
"Maritza","1997-06-01",1997,6,19,26,22.5,295.700012207031
"Naranjo Carbonal","1997-06-01",1997,6,23,31,27,265.299987792969
"Pitilla","1997-06-01",1997,6,19,26,22.5,293.100006103516
"Rancho Harold","1997-06-01",1997,6,20,28,24,285.399993896484
"Rincon 1000","1997-06-01",1997,6,19,27,23,292
"Rincon 1200","1997-06-01",1997,6,16,23,19.5,300.399993896484
"Bosque Humedo","1997-07-01",1997,7,23,31,27,90.5999984741211
"Cacao Arenales","1997-07-01",1997,7,20,27,23.5,145.600006103516
"Cacao Sendero Circular","1997-07-01",1997,7,20,27,23.5,145.600006103516
"Gongora","1997-07-01",1997,7,21,28,24.5,111.800003051758
"Maritza","1997-07-01",1997,7,20,27,23.5,145.600006103516
"Naranjo Carbonal","1997-07-01",1997,7,24,31,27.5,68.5999984741211
"Pitilla","1997-07-01",1997,7,20,27,23.5,194.399993896484
"Rancho Harold","1997-07-01",1997,7,21,28,24.5,111.800003051758
"Rincon 1000","1997-07-01",1997,7,20,27,23.5,127
"Rincon 1200","1997-07-01",1997,7,16,24,20,134.600006103516
"Bosque Humedo","1997-08-01",1997,8,23,31,27,122.099998474121
"Cacao Arenales","1997-08-01",1997,8,19,27,23,171.199996948242
"Cacao Sendero Circular","1997-08-01",1997,8,19,27,23,171.199996948242
"Gongora","1997-08-01",1997,8,21,28,24.5,155
"Maritza","1997-08-01",1997,8,19,27,23,171.199996948242
"Naranjo Carbonal","1997-08-01",1997,8,24,32,28,123
"Pitilla","1997-08-01",1997,8,19,27,23,205.699996948242
"Rancho Harold","1997-08-01",1997,8,21,28,24.5,155
"Rincon 1000","1997-08-01",1997,8,19,28,23.5,179.600006103516
"Rincon 1200","1997-08-01",1997,8,16,24,20,189.399993896484
"Bosque Humedo","1997-09-01",1997,9,22,30,26,310.299987792969
"Cacao Arenales","1997-09-01",1997,9,19,27,23,340.700012207031
"Cacao Sendero Circular","1997-09-01",1997,9,19,27,23,340.700012207031
"Gongora","1997-09-01",1997,9,20,28,24,320.700012207031
"Maritza","1997-09-01",1997,9,19,27,23,340.700012207031
"Naranjo Carbonal","1997-09-01",1997,9,23,31,27,312.799987792969
"Pitilla","1997-09-01",1997,9,19,26,22.5,332.799987792969
"Rancho Harold","1997-09-01",1997,9,20,28,24,320.700012207031
"Rincon 1000","1997-09-01",1997,9,18,27,22.5,330.600006103516
"Rincon 1200","1997-09-01",1997,9,15,24,19.5,357
"Bosque Humedo","1997-10-01",1997,10,22,30,26,334.200012207031
"Cacao Arenales","1997-10-01",1997,10,19,26,22.5,367.799987792969
"Cacao Sendero Circular","1997-10-01",1997,10,19,26,22.5,367.799987792969
"Gongora","1997-10-01",1997,10,20,28,24,351.799987792969
"Maritza","1997-10-01",1997,10,19,26,22.5,367.799987792969
"Naranjo Carbonal","1997-10-01",1997,10,23,30,26.5,363.799987792969
"Pitilla","1997-10-01",1997,10,19,26,22.5,371.299987792969
"Rancho Harold","1997-10-01",1997,10,20,28,24,351.799987792969
"Rincon 1000","1997-10-01",1997,10,19,27,23,397.899993896484
"Rincon 1200","1997-10-01",1997,10,15,23,19,400.5
"Bosque Humedo","1997-11-01",1997,11,21,29,25,246.699996948242
"Cacao Arenales","1997-11-01",1997,11,18,26,22,451.700012207031
"Cacao Sendero Circular","1997-11-01",1997,11,18,26,22,451.700012207031
"Gongora","1997-11-01",1997,11,19,27,23,378.700012207031
"Maritza","1997-11-01",1997,11,18,26,22,451.700012207031
"Naranjo Carbonal","1997-11-01",1997,11,22,30,26,169
"Pitilla","1997-11-01",1997,11,18,25,21.5,718.799987792969
"Rancho Harold","1997-11-01",1997,11,19,27,23,378.700012207031
"Rincon 1000","1997-11-01",1997,11,18,26,22,373.399993896484
"Rincon 1200","1997-11-01",1997,11,14,22,18,410.799987792969
"Bosque Humedo","1997-12-01",1997,12,21,30,25.5,7.69999980926514
"Cacao Arenales","1997-12-01",1997,12,18,26,22,49.2999992370605
"Cacao Sendero Circular","1997-12-01",1997,12,18,26,22,49.2999992370605
"Gongora","1997-12-01",1997,12,19,27,23,30.2000007629395
"Maritza","1997-12-01",1997,12,18,26,22,49.2999992370605
"Naranjo Carbonal","1997-12-01",1997,12,22,31,26.5,4.19999980926514
"Pitilla","1997-12-01",1997,12,18,26,22,114.300003051758
"Rancho Harold","1997-12-01",1997,12,19,27,23,30.2000007629395
"Rincon 1000","1997-12-01",1997,12,18,27,22.5,21.7999992370605
"Rincon 1200","1997-12-01",1997,12,14,23,18.5,43.4000015258789
"Bosque Humedo","1998-01-01",1998,1,21,31,26,0.600000023841858
"Cacao Arenales","1998-01-01",1998,1,18,26,22,7.59999990463257
"Cacao Sendero Circular","1998-01-01",1998,1,18,26,22,7.59999990463257
"Gongora","1998-01-01",1998,1,19,28,23.5,3.09999990463257
"Maritza","1998-01-01",1998,1,18,26,22,7.59999990463257
"Naranjo Carbonal","1998-01-01",1998,1,22,32,27,0.300000011920929
"Pitilla","1998-01-01",1998,1,18,26,22,32
"Rancho Harold","1998-01-01",1998,1,19,28,23.5,3.09999990463257
"Rincon 1000","1998-01-01",1998,1,18,27,22.5,1.70000004768372
"Rincon 1200","1998-01-01",1998,1,14,23,18.5,7.30000019073486
"Bosque Humedo","1998-02-01",1998,2,22,32,27,3.70000004768372
"Cacao Arenales","1998-02-01",1998,2,18,27,22.5,35.9000015258789
"Cacao Sendero Circular","1998-02-01",1998,2,18,27,22.5,35.9000015258789
"Gongora","1998-02-01",1998,2,19,29,24,18.8999996185303
"Maritza","1998-02-01",1998,2,18,27,22.5,35.9000015258789
"Naranjo Carbonal","1998-02-01",1998,2,23,33,28,3.70000004768372
"Pitilla","1998-02-01",1998,2,18,27,22.5,274.700012207031
"Rancho Harold","1998-02-01",1998,2,19,29,24,18.8999996185303
"Rincon 1000","1998-02-01",1998,2,18,28,23,23.2000007629395
"Rincon 1200","1998-02-01",1998,2,14,24,19,61.7999992370605
"Bosque Humedo","1998-03-01",1998,3,23,33,28,6.09999990463257
"Cacao Arenales","1998-03-01",1998,3,19,28,23.5,10.5
"Cacao Sendero Circular","1998-03-01",1998,3,19,28,23.5,10.5
"Gongora","1998-03-01",1998,3,20,30,25,7
"Maritza","1998-03-01",1998,3,19,28,23.5,10.5
"Naranjo Carbonal","1998-03-01",1998,3,24,34,29,1.70000004768372
"Pitilla","1998-03-01",1998,3,19,28,23.5,50.7000007629395
"Rancho Harold","1998-03-01",1998,3,20,30,25,7
"Rincon 1000","1998-03-01",1998,3,19,29,24,8.80000019073486
"Rincon 1200","1998-03-01",1998,3,15,25,20,19.3999996185303
"Bosque Humedo","1998-04-01",1998,4,23,34,28.5,16.1000003814697
"Cacao Arenales","1998-04-01",1998,4,20,29,24.5,21.7000007629395
"Cacao Sendero Circular","1998-04-01",1998,4,20,29,24.5,21.7000007629395
"Gongora","1998-04-01",1998,4,21,30,25.5,22.7999992370605
"Maritza","1998-04-01",1998,4,20,29,24.5,21.7000007629395
"Naranjo Carbonal","1998-04-01",1998,4,24,34,29,17.7000007629395
"Pitilla","1998-04-01",1998,4,20,29,24.5,22.5
"Rancho Harold","1998-04-01",1998,4,21,30,25.5,22.7999992370605
"Rincon 1000","1998-04-01",1998,4,20,30,25,22.7999992370605
