"siteID","date","Year","Month","P","var","value"
"Gongora","1995-09-01",1995,9,513.41,"Tmin",20.75
"Gongora","1995-09-01",1995,9,513.41,"Tmax",26.15
"Gongora","1995-09-01",1995,9,513.41,"Tavg",23.45
"Rincon 1000","1995-09-01",1995,9,568.58,"Tmin",18.15
"Rincon 1000","1995-09-01",1995,9,568.58,"Tmax",23.95
"Rincon 1000","1995-09-01",1995,9,568.58,"Tavg",21.05
"Rincon 1200","1995-09-01",1995,9,576.74,"Tmin",17.05
"Rincon 1200","1995-09-01",1995,9,576.74,"Tmax",22.65
"Rincon 1200","1995-09-01",1995,9,576.74,"Tavg",19.85
"Maritza","1995-09-01",1995,9,487.06,"Tmin",21.05
"Maritza","1995-09-01",1995,9,487.06,"Tmax",25.95
"Maritza","1995-09-01",1995,9,487.06,"Tavg",23.5
"Pitilla","1995-09-01",1995,9,556.39,"Tmin",20.55
"Pitilla","1995-09-01",1995,9,556.39,"Tmax",25.15
"Pitilla","1995-09-01",1995,9,556.39,"Tavg",22.85
"Rancho Harold","1995-09-01",1995,9,521.47,"Tmin",20.05
"Rancho Harold","1995-09-01",1995,9,521.47,"Tmax",25.35
"Rancho Harold","1995-09-01",1995,9,521.47,"Tavg",22.7
"Cacao Arenales","1995-10-01",1995,10,677.24,"Tmin",18.05
"Cacao Arenales","1995-10-01",1995,10,677.24,"Tmax",22.85
"Cacao Arenales","1995-10-01",1995,10,677.24,"Tavg",20.45
"Bosque Humedo","1995-10-01",1995,10,711.38,"Tmin",22.25
"Bosque Humedo","1995-10-01",1995,10,711.38,"Tmax",26.15
"Bosque Humedo","1995-10-01",1995,10,711.38,"Tavg",24.2
"Naranjo Carbonal","1995-10-01",1995,10,624.08,"Tmin",24.15
"Naranjo Carbonal","1995-10-01",1995,10,624.08,"Tmax",27.25
"Naranjo Carbonal","1995-10-01",1995,10,624.08,"Tavg",25.7
"Cacao Sendero Circular","1995-10-01",1995,10,678.67,"Tmin",17.25
"Cacao Sendero Circular","1995-10-01",1995,10,678.67,"Tmax",21.95
"Cacao Sendero Circular","1995-10-01",1995,10,678.67,"Tavg",19.6
"Gongora","1995-10-01",1995,10,695.49,"Tmin",20.25
"Gongora","1995-10-01",1995,10,695.49,"Tmax",25.25
"Gongora","1995-10-01",1995,10,695.49,"Tavg",22.75
"Rincon 1000","1995-10-01",1995,10,716.63,"Tmin",17.65
"Rincon 1000","1995-10-01",1995,10,716.63,"Tmax",23.15
"Rincon 1000","1995-10-01",1995,10,716.63,"Tavg",20.4
"Rincon 1200","1995-10-01",1995,10,707.7,"Tmin",16.55
"Rincon 1200","1995-10-01",1995,10,707.7,"Tmax",21.85
"Rincon 1200","1995-10-01",1995,10,707.7,"Tavg",19.2
"Maritza","1995-10-01",1995,10,622.3,"Tmin",20.55
"Maritza","1995-10-01",1995,10,622.3,"Tmax",25.15
"Maritza","1995-10-01",1995,10,622.3,"Tavg",22.85
"Pitilla","1995-10-01",1995,10,624.62,"Tmin",20.15
"Pitilla","1995-10-01",1995,10,624.62,"Tmax",24.45
"Pitilla","1995-10-01",1995,10,624.62,"Tavg",22.3
"Rancho Harold","1995-10-01",1995,10,692.52,"Tmin",19.55
"Rancho Harold","1995-10-01",1995,10,692.52,"Tmax",24.55
"Rancho Harold","1995-10-01",1995,10,692.52,"Tavg",22.05
"Cacao Arenales","1995-11-01",1995,11,192.87,"Tmin",18.35
"Cacao Arenales","1995-11-01",1995,11,192.87,"Tmax",23.15
"Cacao Arenales","1995-11-01",1995,11,192.87,"Tavg",20.75
"Bosque Humedo","1995-11-01",1995,11,97.23,"Tmin",22.55
"Bosque Humedo","1995-11-01",1995,11,97.23,"Tmax",26.95
"Bosque Humedo","1995-11-01",1995,11,97.23,"Tavg",24.75
"Naranjo Carbonal","1995-11-01",1995,11,53.81,"Tmin",24.35
"Naranjo Carbonal","1995-11-01",1995,11,53.81,"Tmax",28.25
"Naranjo Carbonal","1995-11-01",1995,11,53.81,"Tavg",26.3
"Cacao Sendero Circular","1995-11-01",1995,11,200.79,"Tmin",17.55
"Cacao Sendero Circular","1995-11-01",1995,11,200.79,"Tmax",22.25
"Cacao Sendero Circular","1995-11-01",1995,11,200.79,"Tavg",19.9
"Gongora","1995-11-01",1995,11,150.27,"Tmin",20.55
"Gongora","1995-11-01",1995,11,150.27,"Tmax",25.55
"Gongora","1995-11-01",1995,11,150.27,"Tavg",23.05
"Rincon 1000","1995-11-01",1995,11,197.78,"Tmin",18.05
"Rincon 1000","1995-11-01",1995,11,197.78,"Tmax",23.25
"Rincon 1000","1995-11-01",1995,11,197.78,"Tavg",20.65
"Rincon 1200","1995-11-01",1995,11,210.14,"Tmin",16.95
"Rincon 1200","1995-11-01",1995,11,210.14,"Tmax",22.05
"Rincon 1200","1995-11-01",1995,11,210.14,"Tavg",19.5
"Maritza","1995-11-01",1995,11,170.31,"Tmin",20.65
"Maritza","1995-11-01",1995,11,170.31,"Tmax",25.25
"Maritza","1995-11-01",1995,11,170.31,"Tavg",22.95
"Pitilla","1995-11-01",1995,11,271.27,"Tmin",20.15
"Pitilla","1995-11-01",1995,11,271.27,"Tmax",24.35
"Pitilla","1995-11-01",1995,11,271.27,"Tavg",22.25
"Rancho Harold","1995-11-01",1995,11,164.08,"Tmin",19.85
"Rancho Harold","1995-11-01",1995,11,164.08,"Tmax",24.85
"Rancho Harold","1995-11-01",1995,11,164.08,"Tavg",22.35
"Cacao Arenales","1995-12-01",1995,12,97.04,"Tmin",17.85
"Cacao Arenales","1995-12-01",1995,12,97.04,"Tmax",23.25
"Cacao Arenales","1995-12-01",1995,12,97.04,"Tavg",20.55
"Bosque Humedo","1995-12-01",1995,12,52.78,"Tmin",22.25
"Bosque Humedo","1995-12-01",1995,12,52.78,"Tmax",27.05
"Bosque Humedo","1995-12-01",1995,12,52.78,"Tavg",24.65
"Naranjo Carbonal","1995-12-01",1995,12,32.86,"Tmin",24.15
"Naranjo Carbonal","1995-12-01",1995,12,32.86,"Tmax",28.35
"Naranjo Carbonal","1995-12-01",1995,12,32.86,"Tavg",26.25
"Cacao Sendero Circular","1995-12-01",1995,12,100.98,"Tmin",17.05
"Cacao Sendero Circular","1995-12-01",1995,12,100.98,"Tmax",22.45
"Cacao Sendero Circular","1995-12-01",1995,12,100.98,"Tavg",19.75
"Gongora","1995-12-01",1995,12,75.93,"Tmin",20.15
"Gongora","1995-12-01",1995,12,75.93,"Tmax",25.85
"Gongora","1995-12-01",1995,12,75.93,"Tavg",23
"Rincon 1000","1995-12-01",1995,12,102.09,"Tmin",17.55
"Rincon 1000","1995-12-01",1995,12,102.09,"Tmax",23.45
"Rincon 1000","1995-12-01",1995,12,102.09,"Tavg",20.5
"Rincon 1200","1995-12-01",1995,12,108.15,"Tmin",16.45
"Rincon 1200","1995-12-01",1995,12,108.15,"Tmax",22.15
"Rincon 1200","1995-12-01",1995,12,108.15,"Tavg",19.3
"Maritza","1995-12-01",1995,12,83.19,"Tmin",20.35
"Maritza","1995-12-01",1995,12,83.19,"Tmax",25.45
"Maritza","1995-12-01",1995,12,83.19,"Tavg",22.9
"Pitilla","1995-12-01",1995,12,134.13,"Tmin",19.75
"Pitilla","1995-12-01",1995,12,134.13,"Tmax",24.45
"Pitilla","1995-12-01",1995,12,134.13,"Tavg",22.1
"Rancho Harold","1995-12-01",1995,12,82.64,"Tmin",19.45
"Rancho Harold","1995-12-01",1995,12,82.64,"Tmax",25.05
"Rancho Harold","1995-12-01",1995,12,82.64,"Tavg",22.25
"Cacao Arenales","1996-01-01",1996,1,89.58,"Tmin",17.35
"Cacao Arenales","1996-01-01",1996,1,89.58,"Tmax",23.35
"Cacao Arenales","1996-01-01",1996,1,89.58,"Tavg",20.35
"Bosque Humedo","1996-01-01",1996,1,43.69,"Tmin",21.55
"Bosque Humedo","1996-01-01",1996,1,43.69,"Tmax",26.85
"Bosque Humedo","1996-01-01",1996,1,43.69,"Tavg",24.2
"Naranjo Carbonal","1996-01-01",1996,1,28.41,"Tmin",23.25
"Naranjo Carbonal","1996-01-01",1996,1,28.41,"Tmax",27.95
"Naranjo Carbonal","1996-01-01",1996,1,28.41,"Tavg",25.6
"Cacao Sendero Circular","1996-01-01",1996,1,93.55,"Tmin",16.55
"Cacao Sendero Circular","1996-01-01",1996,1,93.55,"Tmax",22.45
"Cacao Sendero Circular","1996-01-01",1996,1,93.55,"Tavg",19.5
"Gongora","1996-01-01",1996,1,69.34,"Tmin",19.55
"Gongora","1996-01-01",1996,1,69.34,"Tmax",25.75
"Gongora","1996-01-01",1996,1,69.34,"Tavg",22.65
"Rincon 1000","1996-01-01",1996,1,98.52,"Tmin",17.05
"Rincon 1000","1996-01-01",1996,1,98.52,"Tmax",23.45
"Rincon 1000","1996-01-01",1996,1,98.52,"Tavg",20.25
"Rincon 1200","1996-01-01",1996,1,106.03,"Tmin",15.85
"Rincon 1200","1996-01-01",1996,1,106.03,"Tmax",22.15
"Rincon 1200","1996-01-01",1996,1,106.03,"Tavg",19
"Maritza","1996-01-01",1996,1,75.43,"Tmin",19.65
"Maritza","1996-01-01",1996,1,75.43,"Tmax",25.45
"Maritza","1996-01-01",1996,1,75.43,"Tavg",22.55
"Pitilla","1996-01-01",1996,1,126.58,"Tmin",19.05
"Pitilla","1996-01-01",1996,1,126.58,"Tmax",24.35
"Pitilla","1996-01-01",1996,1,126.58,"Tavg",21.7
"Rancho Harold","1996-01-01",1996,1,75.62,"Tmin",18.85
"Rancho Harold","1996-01-01",1996,1,75.62,"Tmax",25.05
"Rancho Harold","1996-01-01",1996,1,75.62,"Tavg",21.95
"Cacao Arenales","1996-02-01",1996,2,33.91,"Tmin",17.65
"Cacao Arenales","1996-02-01",1996,2,33.91,"Tmax",24.65
"Cacao Arenales","1996-02-01",1996,2,33.91,"Tavg",21.15
"Bosque Humedo","1996-02-01",1996,2,7.41,"Tmin",21.85
"Bosque Humedo","1996-02-01",1996,2,7.41,"Tmax",28.15
"Bosque Humedo","1996-02-01",1996,2,7.41,"Tavg",25
"Naranjo Carbonal","1996-02-01",1996,2,2.45,"Tmin",23.55
"Naranjo Carbonal","1996-02-01",1996,2,2.45,"Tmax",28.95
"Naranjo Carbonal","1996-02-01",1996,2,2.45,"Tavg",26.25
"Cacao Sendero Circular","1996-02-01",1996,2,35.7,"Tmin",16.85
"Cacao Sendero Circular","1996-02-01",1996,2,35.7,"Tmax",23.75
"Cacao Sendero Circular","1996-02-01",1996,2,35.7,"Tavg",20.3
"Gongora","1996-02-01",1996,2,23.13,"Tmin",19.95
"Gongora","1996-02-01",1996,2,23.13,"Tmax",27.25
"Gongora","1996-02-01",1996,2,23.13,"Tavg",23.6
"Rincon 1000","1996-02-01",1996,2,46.11,"Tmin",17.35
"Rincon 1000","1996-02-01",1996,2,46.11,"Tmax",24.65
"Rincon 1000","1996-02-01",1996,2,46.11,"Tavg",21
"Rincon 1200","1996-02-01",1996,2,51.02,"Tmin",16.15
"Rincon 1200","1996-02-01",1996,2,51.02,"Tmax",23.35
"Rincon 1200","1996-02-01",1996,2,51.02,"Tavg",19.75
"Maritza","1996-02-01",1996,2,25.53,"Tmin",20.05
"Maritza","1996-02-01",1996,2,25.53,"Tmax",26.75
"Maritza","1996-02-01",1996,2,25.53,"Tavg",23.4
"Pitilla","1996-02-01",1996,2,54.02,"Tmin",19.35
"Pitilla","1996-02-01",1996,2,54.02,"Tmax",25.55
"Pitilla","1996-02-01",1996,2,54.02,"Tavg",22.45
"Rancho Harold","1996-02-01",1996,2,26.6,"Tmin",19.25
"Rancho Harold","1996-02-01",1996,2,26.6,"Tmax",26.45
"Rancho Harold","1996-02-01",1996,2,26.6,"Tavg",22.85
"Cacao Arenales","1996-03-01",1996,3,13.6,"Tmin",17.25
"Cacao Arenales","1996-03-01",1996,3,13.6,"Tmax",26.25
"Cacao Arenales","1996-03-01",1996,3,13.6,"Tavg",21.75
"Bosque Humedo","1996-03-01",1996,3,2.2,"Tmin",21.85
"Bosque Humedo","1996-03-01",1996,3,2.2,"Tmax",29.65
"Bosque Humedo","1996-03-01",1996,3,2.2,"Tavg",25.75
"Naranjo Carbonal","1996-03-01",1996,3,0.66,"Tmin",23.95
"Naranjo Carbonal","1996-03-01",1996,3,0.66,"Tmax",30.35
"Naranjo Carbonal","1996-03-01",1996,3,0.66,"Tavg",27.15
"Cacao Sendero Circular","1996-03-01",1996,3,14.44,"Tmin",16.35
"Cacao Sendero Circular","1996-03-01",1996,3,14.44,"Tmax",25.25
"Cacao Sendero Circular","1996-03-01",1996,3,14.44,"Tavg",20.8
"Gongora","1996-03-01",1996,3,8.94,"Tmin",19.75
"Gongora","1996-03-01",1996,3,8.94,"Tmax",29.05
"Gongora","1996-03-01",1996,3,8.94,"Tavg",24.4
"Rincon 1000","1996-03-01",1996,3,20.4,"Tmin",16.75
"Rincon 1000","1996-03-01",1996,3,20.4,"Tmax",26.25
"Rincon 1000","1996-03-01",1996,3,20.4,"Tavg",21.5
"Rincon 1200","1996-03-01",1996,3,22.68,"Tmin",15.55
"Rincon 1200","1996-03-01",1996,3,22.68,"Tmax",24.85
"Rincon 1200","1996-03-01",1996,3,22.68,"Tavg",20.2
"Maritza","1996-03-01",1996,3,9.79,"Tmin",19.85
"Maritza","1996-03-01",1996,3,9.79,"Tmax",28.55
"Maritza","1996-03-01",1996,3,9.79,"Tavg",24.2
"Pitilla","1996-03-01",1996,3,23.45,"Tmin",19.25
"Pitilla","1996-03-01",1996,3,23.45,"Tmax",27.25
"Pitilla","1996-03-01",1996,3,23.45,"Tavg",23.25
"Rancho Harold","1996-03-01",1996,3,10.48,"Tmin",18.95
"Rancho Harold","1996-03-01",1996,3,10.48,"Tmax",28.25
"Rancho Harold","1996-03-01",1996,3,10.48,"Tavg",23.6
"Cacao Arenales","1996-04-01",1996,4,12.38,"Tmin",18.05
"Cacao Arenales","1996-04-01",1996,4,12.38,"Tmax",27.35
"Cacao Arenales","1996-04-01",1996,4,12.38,"Tavg",22.7
"Bosque Humedo","1996-04-01",1996,4,5.41,"Tmin",22.95
"Bosque Humedo","1996-04-01",1996,4,5.41,"Tmax",31.05
"Bosque Humedo","1996-04-01",1996,4,5.41,"Tavg",27
"Naranjo Carbonal","1996-04-01",1996,4,3.66,"Tmin",25.05
"Naranjo Carbonal","1996-04-01",1996,4,3.66,"Tmax",31.75
"Naranjo Carbonal","1996-04-01",1996,4,3.66,"Tavg",28.4
"Cacao Sendero Circular","1996-04-01",1996,4,12.86,"Tmin",17.05
"Cacao Sendero Circular","1996-04-01",1996,4,12.86,"Tmax",26.25
"Cacao Sendero Circular","1996-04-01",1996,4,12.86,"Tavg",21.65
"Gongora","1996-04-01",1996,4,9.28,"Tmin",20.75
"Gongora","1996-04-01",1996,4,9.28,"Tmax",30.45
"Gongora","1996-04-01",1996,4,9.28,"Tavg",25.6
"Rincon 1000","1996-04-01",1996,4,19.29,"Tmin",17.55
"Rincon 1000","1996-04-01",1996,4,19.29,"Tmax",27.35
"Rincon 1000","1996-04-01",1996,4,19.29,"Tavg",22.45
"Rincon 1200","1996-04-01",1996,4,20.26,"Tmin",16.25
"Rincon 1200","1996-04-01",1996,4,20.26,"Tmax",25.85
"Rincon 1200","1996-04-01",1996,4,20.26,"Tavg",21.05
"Maritza","1996-04-01",1996,4,9.65,"Tmin",20.85
"Maritza","1996-04-01",1996,4,9.65,"Tmax",29.95
"Maritza","1996-04-01",1996,4,9.65,"Tavg",25.4
"Pitilla","1996-04-01",1996,4,18.25,"Tmin",20.25
"Pitilla","1996-04-01",1996,4,18.25,"Tmax",28.45
"Pitilla","1996-04-01",1996,4,18.25,"Tavg",24.35
"Rancho Harold","1996-04-01",1996,4,10.27,"Tmin",19.85
"Rancho Harold","1996-04-01",1996,4,10.27,"Tmax",29.45
"Rancho Harold","1996-04-01",1996,4,10.27,"Tavg",24.65
"Cacao Arenales","1996-05-01",1996,5,550.71,"Tmin",18.55
"Cacao Arenales","1996-05-01",1996,5,550.71,"Tmax",24.45
"Cacao Arenales","1996-05-01",1996,5,550.71,"Tavg",21.5
"Bosque Humedo","1996-05-01",1996,5,497.63,"Tmin",22.85
"Bosque Humedo","1996-05-01",1996,5,497.63,"Tmax",28.05
"Bosque Humedo","1996-05-01",1996,5,497.63,"Tavg",25.45
"Naranjo Carbonal","1996-05-01",1996,5,381.75,"Tmin",24.75
"Naranjo Carbonal","1996-05-01",1996,5,381.75,"Tmax",28.95
"Naranjo Carbonal","1996-05-01",1996,5,381.75,"Tavg",26.85
"Cacao Sendero Circular","1996-05-01",1996,5,559.02,"Tmin",17.65
"Cacao Sendero Circular","1996-05-01",1996,5,559.02,"Tmax",23.55
"Cacao Sendero Circular","1996-05-01",1996,5,559.02,"Tavg",20.6
"Gongora","1996-05-01",1996,5,514.67,"Tmin",20.95
"Gongora","1996-05-01",1996,5,514.67,"Tmax",27.05
"Gongora","1996-05-01",1996,5,514.67,"Tavg",24
"Rincon 1000","1996-05-01",1996,5,630.76,"Tmin",18.15
"Rincon 1000","1996-05-01",1996,5,630.76,"Tmax",24.45
"Rincon 1000","1996-05-01",1996,5,630.76,"Tavg",21.3
"Rincon 1200","1996-05-01",1996,5,643.59,"Tmin",16.95
"Rincon 1200","1996-05-01",1996,5,643.59,"Tmax",23.15
"Rincon 1200","1996-05-01",1996,5,643.59,"Tavg",20.05
"Maritza","1996-05-01",1996,5,489.88,"Tmin",21.05
"Maritza","1996-05-01",1996,5,489.88,"Tmax",26.85
"Maritza","1996-05-01",1996,5,489.88,"Tavg",23.95
"Pitilla","1996-05-01",1996,5,601.46,"Tmin",20.55
"Pitilla","1996-05-01",1996,5,601.46,"Tmax",25.75
"Pitilla","1996-05-01",1996,5,601.46,"Tavg",23.15
"Rancho Harold","1996-05-01",1996,5,528.09,"Tmin",20.15
"Rancho Harold","1996-05-01",1996,5,528.09,"Tmax",26.25
"Rancho Harold","1996-05-01",1996,5,528.09,"Tavg",23.2
"Cacao Arenales","1996-06-01",1996,6,353.41,"Tmin",18.75
"Cacao Arenales","1996-06-01",1996,6,353.41,"Tmax",23.85
"Cacao Arenales","1996-06-01",1996,6,353.41,"Tavg",21.3
"Bosque Humedo","1996-06-01",1996,6,273.58,"Tmin",22.95
"Bosque Humedo","1996-06-01",1996,6,273.58,"Tmax",27.45
"Bosque Humedo","1996-06-01",1996,6,273.58,"Tavg",25.2
"Naranjo Carbonal","1996-06-01",1996,6,193.27,"Tmin",24.85
"Naranjo Carbonal","1996-06-01",1996,6,193.27,"Tmax",28.65
"Naranjo Carbonal","1996-06-01",1996,6,193.27,"Tavg",26.75
"Cacao Sendero Circular","1996-06-01",1996,6,360.97,"Tmin",17.95
"Cacao Sendero Circular","1996-06-01",1996,6,360.97,"Tmax",22.95
"Cacao Sendero Circular","1996-06-01",1996,6,360.97,"Tavg",20.45
"Gongora","1996-06-01",1996,6,314.79,"Tmin",21.05
"Gongora","1996-06-01",1996,6,314.79,"Tmax",26.35
"Gongora","1996-06-01",1996,6,314.79,"Tavg",23.7
"Rincon 1000","1996-06-01",1996,6,400.57,"Tmin",18.45
"Rincon 1000","1996-06-01",1996,6,400.57,"Tmax",23.85
"Rincon 1000","1996-06-01",1996,6,400.57,"Tavg",21.15
"Rincon 1200","1996-06-01",1996,6,410.39,"Tmin",17.25
"Rincon 1200","1996-06-01",1996,6,410.39,"Tmax",22.65
"Rincon 1200","1996-06-01",1996,6,410.39,"Tavg",19.95
"Maritza","1996-06-01",1996,6,311.16,"Tmin",21.15
"Maritza","1996-06-01",1996,6,311.16,"Tmax",26.15
"Maritza","1996-06-01",1996,6,311.16,"Tavg",23.65
"Pitilla","1996-06-01",1996,6,424.76,"Tmin",20.65
"Pitilla","1996-06-01",1996,6,424.76,"Tmax",25.05
"Pitilla","1996-06-01",1996,6,424.76,"Tavg",22.85
"Rancho Harold","1996-06-01",1996,6,329.05,"Tmin",20.25
"Rancho Harold","1996-06-01",1996,6,329.05,"Tmax",25.55
"Rancho Harold","1996-06-01",1996,6,329.05,"Tavg",22.9
"Cacao Arenales","1996-07-01",1996,7,435.46,"Tmin",18.25
"Cacao Arenales","1996-07-01",1996,7,435.46,"Tmax",23.55
"Cacao Arenales","1996-07-01",1996,7,435.46,"Tavg",20.9
"Bosque Humedo","1996-07-01",1996,7,388.22,"Tmin",22.55
"Bosque Humedo","1996-07-01",1996,7,388.22,"Tmax",27.15
"Bosque Humedo","1996-07-01",1996,7,388.22,"Tavg",24.85
"Naranjo Carbonal","1996-07-01",1996,7,289.19,"Tmin",24.45
"Naranjo Carbonal","1996-07-01",1996,7,289.19,"Tmax",28.35
"Naranjo Carbonal","1996-07-01",1996,7,289.19,"Tavg",26.4
"Cacao Sendero Circular","1996-07-01",1996,7,449.37,"Tmin",17.45
"Cacao Sendero Circular","1996-07-01",1996,7,449.37,"Tmax",22.65
"Cacao Sendero Circular","1996-07-01",1996,7,449.37,"Tavg",20.05
"Gongora","1996-07-01",1996,7,388.86,"Tmin",20.55
"Gongora","1996-07-01",1996,7,388.86,"Tmax",26.05
"Gongora","1996-07-01",1996,7,388.86,"Tavg",23.3
"Rincon 1000","1996-07-01",1996,7,439.83,"Tmin",17.95
"Rincon 1000","1996-07-01",1996,7,439.83,"Tmax",23.65
"Rincon 1000","1996-07-01",1996,7,439.83,"Tavg",20.8
"Rincon 1200","1996-07-01",1996,7,456.32,"Tmin",16.75
"Rincon 1200","1996-07-01",1996,7,456.32,"Tmax",22.35
"Rincon 1200","1996-07-01",1996,7,456.32,"Tavg",19.55
"Maritza","1996-07-01",1996,7,426.48,"Tmin",20.75
"Maritza","1996-07-01",1996,7,426.48,"Tmax",25.75
"Maritza","1996-07-01",1996,7,426.48,"Tavg",23.25
"Pitilla","1996-07-01",1996,7,501.85,"Tmin",20.25
"Pitilla","1996-07-01",1996,7,501.85,"Tmax",24.85
"Pitilla","1996-07-01",1996,7,501.85,"Tavg",22.55
"Rancho Harold","1996-07-01",1996,7,401.77,"Tmin",19.85
"Rancho Harold","1996-07-01",1996,7,401.77,"Tmax",25.25
"Rancho Harold","1996-07-01",1996,7,401.77,"Tavg",22.55
"Cacao Arenales","1996-08-01",1996,8,407.75,"Tmin",18.15
"Cacao Arenales","1996-08-01",1996,8,407.75,"Tmax",23.95
"Cacao Arenales","1996-08-01",1996,8,407.75,"Tavg",21.05
"Bosque Humedo","1996-08-01",1996,8,346.58,"Tmin",22.45
"Bosque Humedo","1996-08-01",1996,8,346.58,"Tmax",27.45
"Bosque Humedo","1996-08-01",1996,8,346.58,"Tavg",24.95
"Naranjo Carbonal","1996-08-01",1996,8,244.7,"Tmin",24.35
"Naranjo Carbonal","1996-08-01",1996,8,244.7,"Tmax",28.55
"Naranjo Carbonal","1996-08-01",1996,8,244.7,"Tavg",26.45
"Cacao Sendero Circular","1996-08-01",1996,8,417.52,"Tmin",17.35
"Cacao Sendero Circular","1996-08-01",1996,8,417.52,"Tmax",23.05
"Cacao Sendero Circular","1996-08-01",1996,8,417.52,"Tavg",20.2
"Gongora","1996-08-01",1996,8,370.95,"Tmin",20.45
"Gongora","1996-08-01",1996,8,370.95,"Tmax",26.55
"Gongora","1996-08-01",1996,8,370.95,"Tavg",23.5
"Rincon 1000","1996-08-01",1996,8,403.64,"Tmin",17.85
"Rincon 1000","1996-08-01",1996,8,403.64,"Tmax",24.15
"Rincon 1000","1996-08-01",1996,8,403.64,"Tavg",21
"Rincon 1200","1996-08-01",1996,8,417.2,"Tmin",16.65
"Rincon 1200","1996-08-01",1996,8,417.2,"Tmax",22.85
"Rincon 1200","1996-08-01",1996,8,417.2,"Tavg",19.75
"Maritza","1996-08-01",1996,8,376.8,"Tmin",20.65
"Maritza","1996-08-01",1996,8,376.8,"Tmax",26.25
"Maritza","1996-08-01",1996,8,376.8,"Tavg",23.45
"Pitilla","1996-08-01",1996,8,480.23,"Tmin",20.25
"Pitilla","1996-08-01",1996,8,480.23,"Tmax",25.25
"Pitilla","1996-08-01",1996,8,480.23,"Tavg",22.75
"Rancho Harold","1996-08-01",1996,8,382.25,"Tmin",19.75
"Rancho Harold","1996-08-01",1996,8,382.25,"Tmax",25.75
"Rancho Harold","1996-08-01",1996,8,382.25,"Tavg",22.75
"Cacao Arenales","1996-09-01",1996,9,486.95,"Tmin",18.15
"Cacao Arenales","1996-09-01",1996,9,486.95,"Tmax",24.25
"Cacao Arenales","1996-09-01",1996,9,486.95,"Tavg",21.2
"Bosque Humedo","1996-09-01",1996,9,419.6,"Tmin",22.55
"Bosque Humedo","1996-09-01",1996,9,419.6,"Tmax",27.75
"Bosque Humedo","1996-09-01",1996,9,419.6,"Tavg",25.15
"Naranjo Carbonal","1996-09-01",1996,9,298.93,"Tmin",24.45
"Naranjo Carbonal","1996-09-01",1996,9,298.93,"Tmax",28.65
"Naranjo Carbonal","1996-09-01",1996,9,298.93,"Tavg",26.55
"Cacao Sendero Circular","1996-09-01",1996,9,495.25,"Tmin",17.25
"Cacao Sendero Circular","1996-09-01",1996,9,495.25,"Tmax",23.25
"Cacao Sendero Circular","1996-09-01",1996,9,495.25,"Tavg",20.25
"Gongora","1996-09-01",1996,9,458.28,"Tmin",20.55
"Gongora","1996-09-01",1996,9,458.28,"Tmax",26.85
"Gongora","1996-09-01",1996,9,458.28,"Tavg",23.7
"Rincon 1000","1996-09-01",1996,9,529.19,"Tmin",17.75
"Rincon 1000","1996-09-01",1996,9,529.19,"Tmax",24.55
"Rincon 1000","1996-09-01",1996,9,529.19,"Tavg",21.15
"Rincon 1200","1996-09-01",1996,9,543.3,"Tmin",16.55
"Rincon 1200","1996-09-01",1996,9,543.3,"Tmax",23.25
"Rincon 1200","1996-09-01",1996,9,543.3,"Tavg",19.9
"Maritza","1996-09-01",1996,9,441.94,"Tmin",20.75
"Maritza","1996-09-01",1996,9,441.94,"Tmax",26.65
"Maritza","1996-09-01",1996,9,441.94,"Tavg",23.7
"Pitilla","1996-09-01",1996,9,548.59,"Tmin",20.25
"Pitilla","1996-09-01",1996,9,548.59,"Tmax",25.55
"Pitilla","1996-09-01",1996,9,548.59,"Tavg",22.9
"Rancho Harold","1996-09-01",1996,9,468.2,"Tmin",19.75
"Rancho Harold","1996-09-01",1996,9,468.2,"Tmax",26.05
"Rancho Harold","1996-09-01",1996,9,468.2,"Tavg",22.9
"Cacao Arenales","1996-10-01",1996,10,630.75,"Tmin",18.15
"Cacao Arenales","1996-10-01",1996,10,630.75,"Tmax",23.35
"Cacao Arenales","1996-10-01",1996,10,630.75,"Tavg",20.75
"Bosque Humedo","1996-10-01",1996,10,585.12,"Tmin",22.35
"Bosque Humedo","1996-10-01",1996,10,585.12,"Tmax",26.65
"Bosque Humedo","1996-10-01",1996,10,585.12,"Tavg",24.5
"Naranjo Carbonal","1996-10-01",1996,10,478.33,"Tmin",24.15
"Naranjo Carbonal","1996-10-01",1996,10,478.33,"Tmax",27.65
"Naranjo Carbonal","1996-10-01",1996,10,478.33,"Tavg",25.9
"Cacao Sendero Circular","1996-10-01",1996,10,634.79,"Tmin",17.35
"Cacao Sendero Circular","1996-10-01",1996,10,634.79,"Tmax",22.55
"Cacao Sendero Circular","1996-10-01",1996,10,634.79,"Tavg",19.95
"Gongora","1996-10-01",1996,10,629.56,"Tmin",20.45
"Gongora","1996-10-01",1996,10,629.56,"Tmax",25.85
"Gongora","1996-10-01",1996,10,629.56,"Tavg",23.15
"Rincon 1000","1996-10-01",1996,10,731.9,"Tmin",17.75
"Rincon 1000","1996-10-01",1996,10,731.9,"Tmax",23.65
"Rincon 1000","1996-10-01",1996,10,731.9,"Tavg",20.7
"Rincon 1200","1996-10-01",1996,10,734.6,"Tmin",16.65
"Rincon 1200","1996-10-01",1996,10,734.6,"Tmax",22.35
